Ad group,Keyword,Currency,Avg. Monthly Searches (exact match only),Searches: Oct 2013,Searches: Nov 2013,Searches: Dec 2013,Searches: Jan 2014,Searches: Feb 2014,Searches: Mar 2014,Searches: Apr 2014,Searches: May 2014,Searches: Jun 2014,Searches: Jul 2014,Searches: Aug 2014,Searches: Sep 2014,Competition,Suggested bid
Tickets,sw4 tickets,USD,4400,90,90,30,140,720,1300,2400,3600,4400,14800,27100,260,0.09,0.44
Tickets,ranger tickets,USD,3600,1600,2900,3600,2900,1900,3600,6600,6600,5400,2900,1600,1900,0.69,2.06
Tickets,calgary flames tickets,USD,3600,8100,6600,6600,4400,2400,4400,1300,260,480,720,1600,4400,0.82,3.81
Tickets,raider tickets,USD,1900,5400,2900,2900,210,170,210,720,1300,880,1600,3600,4400,0.87,3.47
Tickets,celtic tickets,USD,3600,3600,4400,4400,2900,2400,2400,1900,1600,1000,4400,6600,4400,0.24,2.28
Tickets,daniel tosh tickets,USD,480,1000,720,590,390,320,590,390,390,320,320,390,590,0.65,2.41
Tickets,boston tickets,USD,1900,1900,1900,1900,1300,1300,2400,1900,1900,2400,1900,1600,1300,0.76,1.86
Tickets,dallas cowboy tickets,USD,3600,8100,4400,4400,320,260,320,1600,2900,2400,3600,6600,8100,0.88,4.06
Tickets,leafs tickets,USD,4400,9900,8100,8100,6600,2900,4400,880,210,390,880,1600,5400,0.77,1.01
Tickets,49er tickets,USD,4400,8100,8100,8100,1600,480,480,1900,2400,1900,4400,9900,9900,0.8,6.77
Tickets,o tickets,USD,1000,1000,1000,1000,1000,880,880,880,880,880,1000,1000,880,0.75,1.59
Tickets,nyc tickets,USD,6600,6600,6600,5400,6600,6600,6600,6600,6600,6600,6600,6600,8100,0.26,2.04
Tickets,tennessee titans tickets,USD,2400,4400,1900,1600,390,260,320,1900,1600,1600,2900,5400,5400,0.8,4.78
Tickets,vegas tickets,USD,2900,2400,2400,2900,2900,2900,2900,2900,2900,2400,2900,2900,2400,0.84,1.57
Tickets,bcs national championship tickets,USD,1900,1000,2900,18100,1900,140,90,70,50,40,70,70,110,0.35,1.31
Tickets,sec championship tickets,USD,2900,1300,9900,22200,170,140,880,30,70,50,110,210,390,0.49,1.23
Tickets,seattle sounders tickets,USD,2900,2900,1300,720,880,1600,3600,2900,4400,2900,8100,4400,2900,0.53,2.2
Tickets,tickets for shows,USD,210,260,320,320,260,210,210,170,170,140,140,210,170,0.57,1.23
Tickets,terry fator tickets,USD,2400,1900,2400,2900,2900,880,1600,2900,2900,1900,1300,1900,3600,0.83,2.8
Tickets,rodeo tickets,USD,2400,260,390,480,5400,6600,9900,390,320,720,880,320,320,0.5,2.25
Tickets,supercross tickets,USD,4400,720,1000,3600,18100,12100,6600,5400,1000,320,320,390,480,0.76,1.87
Tickets,australia ticket,USD,170,170,140,170,210,170,170,170,170,170,210,170,170,0.52,1.36
Tickets,moulin rouge tickets,USD,4400,4400,3600,3600,4400,3600,4400,4400,4400,5400,5400,6600,6600,0.87,3.31
Keywords like: Tickets,tickets,USD,201000,201000,201000,246000,201000,201000,201000,201000,201000,201000,201000,201000,201000,0.47,1.14
Keywords like: Tickets,concerts,USD,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,0.21,0.69
Keywords like: Tickets,ticketline,USD,90500,110000,110000,110000,90500,90500,110000,90500,90500,74000,74000,60500,110000,0.01,0.12
Keywords like: Tickets,gigs and tours,USD,49500,49500,60500,49500,33100,33100,49500,27100,49500,90500,60500,40500,49500,0.01,1.95
Keywords like: Tickets,hub stub,USD,4400,8100,6600,6600,5400,5400,5400,5400,2900,2400,2400,2400,2900,0.17,0.07
Keywords like: Tickets,concert,USD,110000,110000,110000,110000,110000,90500,110000,110000,110000,90500,90500,90500,110000,0.1,0.38
Keywords like: Tickets,london palladium box office,USD,1000,720,1000,2900,480,110,260,480,880,4400,480,320,880,0.54,0.59
Keywords like: Tickets,justin bieber tour,USD,4400,6600,8100,6600,4400,2900,3600,3600,3600,3600,3600,3600,3600,0.03,0.34
Keywords like: Tickets,musicals,USD,90500,90500,110000,110000,90500,90500,90500,74000,74000,60500,60500,74000,90500,0.31,0.38
Keywords like: Tickets,justin bieber tour dates,USD,2900,6600,8100,5400,2400,1000,1600,1600,1000,880,880,880,720,0.11,0.24
Keywords like: Tickets,lion king musical,USD,18100,18100,18100,22200,18100,14800,18100,33100,18100,14800,14800,18100,18100,0.25,1.05
Keywords like: Tickets,billy elliot,USD,135000,110000,110000,110000,165000,110000,165000,135000,165000,110000,135000,110000,201000,0.14,0.63
Keywords like: Tickets,justin bieber concert,USD,5400,8100,9900,9900,8100,5400,5400,4400,3600,3600,3600,4400,3600,0.08,0.73
Keywords like: Tickets,westend shows,USD,1600,1900,1900,1600,1900,1600,1600,1300,1300,1300,1300,1600,1600,0.6,1.24
Keywords like: Tickets,ticketservice,USD,12100,18100,18100,18100,12100,9900,12100,8100,9900,8100,6600,6600,9900,0.23,0.44
Keywords like: Tickets,backstage passes,USD,720,720,720,590,1000,880,880,720,720,720,590,720,720,0.6,2.18
Keywords like: Tickets,london shows,USD,40500,49500,49500,40500,49500,33100,33100,33100,33100,27100,33100,40500,40500,0.75,1.21
Keywords like: Tickets,shows in london,USD,22200,27100,27100,22200,33100,22200,22200,18100,18100,18100,18100,22200,22200,0.79,1.07
Keywords like: Tickets,london palladium,USD,22200,18100,22200,33100,12100,8100,18100,18100,12100,22200,18100,14800,49500,0.35,0.7
Keywords like: Tickets,lion king london,USD,22200,22200,18100,22200,27100,22200,22200,27100,22200,22200,22200,22200,27100,0.66,1.8
Keywords like: Tickets,les miserables london,USD,18100,14800,14800,22200,22200,22200,18100,14800,22200,22200,22200,22200,22200,0.7,1.33
Keywords like: Tickets,celine dion las vegas,USD,22200,18100,27100,22200,27100,18100,22200,18100,18100,22200,27100,27100,12100,0.19,0.7
Keywords like: Tickets,the lion king london,USD,12100,12100,12100,14800,14800,12100,9900,12100,9900,9900,9900,9900,8100,0.57,1.52
Keywords like: Tickets,phantom of the opera london,USD,14800,18100,18100,18100,14800,12100,14800,14800,14800,14800,14800,14800,14800,0.65,2.01
